"id","idCommentaireOriginal","texte","type"
4660,4659,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4661,0,"Mauvaise expérience globale, service à revoir.",3
4662,4661,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4663,4662,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4664,4661,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4665,4664,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4666,0,"Mauvaise expérience globale, service à revoir.",3
4667,4666,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4668,4667,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4669,4666,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4670,4669,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4671,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4672,4671,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4673,4672,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4674,4671,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4675,4674,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4676,0,"Mauvaise expérience globale, service à revoir.",3
4677,4676,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4678,4677,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4679,4676,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4680,4679,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4681,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4682,4681,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4683,4682,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4684,4681,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4685,4684,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4686,0,"Mauvaise expérience globale, service à revoir.",3
4687,4686,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4688,4687,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4689,4686,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4690,4689,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4691,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4692,4691,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4693,4692,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4694,4691,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4695,4694,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4696,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4697,4696,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4698,4697,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4699,4696,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4700,4699,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4701,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4702,4701,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4703,4702,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4704,4701,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4705,4704,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4706,0,"Mauvaise expérience globale, service à revoir.",3
4707,4706,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4708,4707,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4709,4706,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4710,4709,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4711,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4712,4711,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4713,4712,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4714,4711,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4715,4714,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4716,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4717,4716,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4718,4717,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4719,4716,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4720,4719,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4721,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4722,4721,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4723,4722,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4724,4721,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4725,4724,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4726,0,"Mauvaise expérience globale, service à revoir.",3
4727,4726,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4728,4727,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4729,4726,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4730,4729,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4731,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4732,4731,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4733,4732,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4734,4731,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4735,4734,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4736,0,"Mauvaise expérience globale, service à revoir.",3
4737,4736,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4738,4737,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4739,4736,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4740,4739,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4741,0,"Mauvaise expérience globale, service à revoir.",3
4742,4741,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4743,4742,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4744,4741,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4745,4744,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4746,0,"Mauvaise expérience globale, service à revoir.",3
4747,4746,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4748,4747,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4749,4746,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4750,4749,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4751,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4752,4751,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4753,4752,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4754,4751,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4755,4754,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4756,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4757,4756,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4758,4757,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4759,4756,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4760,4759,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4761,0,"Pas à la hauteur de mes attentes, surtout au niveau de l'accueil et des services.",3
4762,4761,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4763,4762,"Votre satisfaction est importante, et nous espérons regagner votre confiance à l'avenir.",3
4764,4761,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4765,4764,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4766,0,"Déçu par plusieurs aspects de mon séjour, je ne pense pas revenir.",3
4767,4766,"Nous sommes profondément désolés pour les désagréments rencontrés. Votre feedback est crucial pour nous.",3
4768,4767,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
4769,4766,"Il est regrettable que vous ayez eu une mauvaise expérience. Nous prenons vos commentaires très au sérieux.",3
4770,4769,"Nous souhaitons discuter davantage avec vous pour rectifier la situation. N'hésitez pas à nous contacter.",3
